scraper_id;scraperUrl;name;photo;dob;dod;aged;nationality;activity;intro
1564480726-4866;https://prabook.com/web/search.html#pageNumber=251&nationality=United%20States&searchBy=text&id=;Pamela Perry King;NA;March 31, 1967;NA;NA;United States;media resources specialist,school librarian;Pamela Perry King, Intermediate School LIbrarian/Media Resource Specialist Pre-K, kindergarten teacher Houston Indiana School District, 1988—2005. Library Clear Creek Indiana School District, League City, 2005—2006, Pasadena Indiana School District, ...
1564480726-4869;https://prabook.com/web/search.html#pageNumber=251&nationality=United%20States&searchBy=text&id=;William Hugh Robertson Jr. (Bill Robertson);NA;November 13, 1952;NA;NA;United States;minister;NA
1564480726-4870;https://prabook.com/web/search.html#pageNumber=251&nationality=United%20States&searchBy=text&id=;Alvin Edelman;NA;December 12, 1916;December 7, 2006;89;United States;lawyer;"Alvin Edelman, American lawyer. Bar: Illinois 1940. Fellow American College Trust and Estate Counsel; member American Bar Association, Illinois Bar Association, Chicago Bar Association (chairman grievance committee 1971-1972), Phi Beta Kappa ..."
1564480729-4877;https://prabook.com/web/search.html#pageNumber=250&nationality=United%20States&searchBy=text&id=;Edmund Walsh ( Aloysius);NA;October 10, 1885;October 31, 1956;71;United States;clergyman,educator;NA
1564480729-4879;https://prabook.com/web/search.html#pageNumber=250&nationality=United%20States&searchBy=text&id=;Channing Renwick Jeschke;NA;December 28, 1927;NA;NA;United States;educator,librarian;Channing Renwick Jeschke is a librarian and educator. Ordained to ministry United Church Christ, 1952. Chaplain, master Bible history Taft School, Watertown, Connecticut, 1952-1955. Minister N. Illinois synod Evangelical and Reformed Church, 1955-1961.
1564480729-4887;https://prabook.com/web/search.html#pageNumber=250&nationality=United%20States&searchBy=text&id=;Delbert E. Roberts Jr.;NA;September 3, 1947;April 9, 2000;52;United States;minister;NA
1564480729-4888;https://prabook.com/web/search.html#pageNumber=250&nationality=United%20States&searchBy=text&id=;Paul W. Glennon;NA;July 22, 1910;June 7, 2001;90;United States;judge;"Paul W. Glennon, Irish/American judge. Chairman Department Law, Accounting Northeastern University College Business Administration, Boston, 1946—1954; dean Becker Junior College, Worcester, 1954—1962; judge United States Bankruptcy Court, 1962—1986; ..."
1564480733-4895;https://prabook.com/web/search.html#pageNumber=249&nationality=United%20States&searchBy=text&id=;Charles Boal Ewing Jr.;NA;April 16, 1930;NA;NA;United States;executive;NA
1564480733-4900;https://prabook.com/web/search.html#pageNumber=249&nationality=United%20States&searchBy=text&id=;Robert M. Biggar Jr.;NA;December 29, 1960;NA;NA;United States;real estate professional;NA
1564480733-4901;https://prabook.com/web/search.html#pageNumber=249&nationality=United%20States&searchBy=text&id=;Arthur D. Emil;NA;December 29, 1924;July, 2010;85;United States;lawyer;Arthur D. Emil, American lawyer. Bar: New York 1950, United States District Court (southern district) New York 1950, United States Court 2nd District Court of Appea circuit) 1950. Co-chairman finance committee Governor Hugh Carey re-election ...
1564480733-4902;https://prabook.com/web/search.html#pageNumber=249&nationality=United%20States&searchBy=text&id=;Martin John Geraghty;NA;November 11, 1867;September 28, 1914;46;United States;clergyman;Martin John Geraghty, American clergyman.
1564480746-4952;https://prabook.com/web/search.html#pageNumber=245&nationality=United%20States&searchBy=text&id=;David Lawrence Ramsey III;NA;September 3, 1960;NA;NA;United States;real estate executive;NA
1564480752-4982;https://prabook.com/web/search.html#pageNumber=243&nationality=United%20States&searchBy=text&id=;Jack Dudley Alexander III;NA;April 8, 1962;NA;NA;United States;natural resources consultant;NA
1564480752-4983;https://prabook.com/web/search.html#pageNumber=243&nationality=United%20States&searchBy=text&id=;Joseph Braswell Alderman III;NA;January 4, 1965;NA;NA;United States;real estate developer;Avocations: karate instruction, pilot, business and finance, working, travelling.
1564480755-4988;https://prabook.com/web/search.html#pageNumber=242&nationality=United%20States&searchBy=text&id=;Marion Laroche Strobel Hyman ( Mrs. John Patrick Hyman);NA;August 2, 1909;August 29, 1970;61;United States;realtor;NA
1564480755-4992;https://prabook.com/web/search.html#pageNumber=242&nationality=United%20States&searchBy=text&id=;Robert Rowe Gilruth;NA;January 8, 1913;August 17, 2000;87;United States;aeronautical engineer;In 1958 he was appointed head of the National Aeronautics and Space Administration program which put the first American, John Glenn, into Earth orbit in 1962, and the first men on the Moon in 1969. . . studied at the University of Minnesota ...
1564480755-4994;https://prabook.com/web/search.html#pageNumber=242&nationality=United%20States&searchBy=text&id=;David Alonzo Avant Jr.;NA;April 11, 1919;NA;NA;United States;executive,photographer;NA
1564480758-5000;https://prabook.com/web/search.html#pageNumber=241&nationality=United%20States&searchBy=text&id=;Andrew Struthers Berwick Jr.;NA;December 24, 1933;NA;NA;United States;real estate executive;NA
1564480758-5007;https://prabook.com/web/search.html#pageNumber=241&nationality=United%20States&searchBy=text&id=;Robert Donald Comstock Jr.;NA;September 28, 1921;NA;NA;United States;real estate executive;NA
1564480758-5008;https://prabook.com/web/search.html#pageNumber=241&nationality=United%20States&searchBy=text&id=;Julia L(Oughborough) Cauthorn;NA;January 11, 1918;December 6, 2000;82;United States;preservationist,real estate executive;Avocation: restoring 19th cent. rural Southwestern locks and hardware.
1564480761-5016;https://prabook.com/web/search.html#pageNumber=240&nationality=United%20States&searchBy=text&id=;J(Ohn) Bruce Bredin;NA;June 1, 1914;November 12, 2002;88;United States;retired real estate executive;NA
1564480765-5022;https://prabook.com/web/search.html#pageNumber=239&nationality=United%20States&searchBy=text&id=;Lucille Marguerite Munson (Mrs. Arthur E. Munson);NA;March 26, 1914;February 22, 2005;90;United States;broker;NA
1564480765-5031;https://prabook.com/web/search.html#pageNumber=239&nationality=United%20States&searchBy=text&id=;Max Joseph Derbes Jr.;NA;April 1, 1923;NA;NA;United States;real estate appraiser;NA
1564480768-5036;https://prabook.com/web/search.html#pageNumber=238&nationality=United%20States&searchBy=text&id=;Syed Wahab Hassan;NA;June 20, 1983;NA;NA;United States;research scientist;Syed Wahab Hassan, Aerospace Research scientist. Boeing Director, Information Technology department University Washington, 2005—2006. Bachelor of Science Software Engineering, University Indiana, 2004. . Doctor of Philosophy, University of Illinois, ...
1564480768-5037;https://prabook.com/web/search.html#pageNumber=238&nationality=United%20States&searchBy=text&id=;Walton Walker;NA;February 3, 1889;February 23, 1950;61;United States;officer,soldier;A combat veteran of both World War I and World War The second, he commanded United Nations ground forces in Korea in 1950. He directed the defensive battle of the Pusan Perimeter, then led the counteroffensive that drove North Korean forces northward ...
1564480768-5039;https://prabook.com/web/search.html#pageNumber=238&nationality=United%20States&searchBy=text&id=;William Denman Eberle;NA;June 5, 1923;April 3, 2008;84;United States;international management consultant;"William EBERLE, business executive. Ida. House of Representatives 1955-1961, Speaker 1959-1961; UNA of United States of America. Director Boise Cascade Corporation 1952-1968. Director American Standard Inc. 1966-1971; Special Representative of United ..."
1564480768-5041;https://prabook.com/web/search.html#pageNumber=238&nationality=United%20States&searchBy=text&id=;Levie David Smith Jr.;NA;October 19, 1924;November 17, 2000;76;United States;real estate appraiser;NA
1564480768-5047;https://prabook.com/web/search.html#pageNumber=238&nationality=United%20States&searchBy=text&id=;Oliver Anderson Smith Jr.;NA;June 24, 1915;NA;NA;United States;developer,realtor;NA
1564480771-5049;https://prabook.com/web/search.html#pageNumber=237&nationality=United%20States&searchBy=text&id=;Alberto Castelli;NA;April 4, 1967;NA;NA;United States;political scientist;Contributor articles to professional journals ...
1564480771-5054;https://prabook.com/web/search.html#pageNumber=237&nationality=United%20States&searchBy=text&id=;Carmen Switaj;NA;1962;NA;NA;United States;administrative assistant;Carmen Marie Switaj is an American administrative assistant. District head judge Thanks to Teachers, Eugene, 1991-1993. Member National Association television Program Executives, Mu Alpha Theta. Secretary to cartographers United States Army ...
1564480771-5055;https://prabook.com/web/search.html#pageNumber=237&nationality=United%20States&searchBy=text&id=;Andrew Martin;NA;December 22, 1964;NA;NA;United States;executive,communications executive;Andrew Joseph Martin is an American communications executive. Coro New York City Leaders fellowship, Coro Foundation. Member of Paradise Club. Director communications Association Bar City of New York, 1999—2003, New York Academy Medicine, since 2010.
1564480771-5057;https://prabook.com/web/search.html#pageNumber=237&nationality=United%20States&searchBy=text&id=;Anthony Cavaluzzi;NA;January 6, 1952;NA;NA;United States;educator,english studies educator;"Anthony David Cavaluzzi is an English studies educator. Anthony worked as a teacher English West Side High School, Newark, 1973-1979; instructor English Middlesex County College, Edison, New Jersey, 1979-1981; professor English SUNY ACC, Queensbury, ..."
1564480771-5060;https://prabook.com/web/search.html#pageNumber=237&nationality=United%20States&searchBy=text&id=;Derin N. Ural;NA;November 26, 1968;NA;NA;United States;educator,education educator;"Derin N. Ural, American education educator. Fellow Kajima Fellow for Research at Princeton University, Kajima Corp., 1992-1995; grantee Federal Emergency Management Agency Train the Trainer National Project for Turkey, USAID, 1999—2004; Fellowship for ..."
1564480771-5065;https://prabook.com/web/search.html#pageNumber=237&nationality=United%20States&searchBy=text&id=;Ford Christopher Frick;NA;February 19, 1894;April 8, 1978;84;United States;newspaperman,sportscaster,sportscaster,national commercial bank;NA
1564480774-5067;https://prabook.com/web/search.html#pageNumber=236&nationality=United%20States&searchBy=text&id=;George Kachos;NA;July 18, 1963;NA;NA;United States;financial analyst;"George Kachos, Greek financial analyst. Chartered consultant in economics. Recipient Diploma, Organizing Committee of the 1980 Olympic Games, Moscow, 1980; honorary diploma Hellenic Ministry of Health and Social Insurance, Athens, 1993. Member ..."
1564480774-5070;https://prabook.com/web/search.html#pageNumber=236&nationality=United%20States&searchBy=text&id=;Paula Marcella Tidwell;NA;July 30, 1962;NA;NA;United States;educator,business educator;"Paula Marcella Tidwell, business educator. Member OES, Bathurst, 1982. Fellow AMI (chapter president 1995-1996); member ACR, MRSA, AMS, APS, SCP, American Psychological Association, Sigma Xi. Course instructor Memphis State University, 1989-1991; ..."
1564480774-5072;https://prabook.com/web/search.html#pageNumber=236&nationality=United%20States&searchBy=text&id=;Colin Andrew Firth;NA;September 10, 1960;NA;NA;United States;actor;NA
1564480774-5073;https://prabook.com/web/search.html#pageNumber=236&nationality=United%20States&searchBy=text&id=;Robert Frederick Froehlke;NA;January 15, 1922;NA;NA;United States;executive;"Order of Coif; Psi Upsilon."
1564480774-5075;https://prabook.com/web/search.html#pageNumber=236&nationality=United%20States&searchBy=text&id=;Thomas Joseph Collins Jr.;NA;January 25, 1936;NA;NA;United States;capital consultant;NA
1564480774-5078;https://prabook.com/web/search.html#pageNumber=236&nationality=United%20States&searchBy=text&id=;Stan Jones;NA;March 24, 1931;1973;41;United States;accountant,football player;"Bachelor of Science cum laude, University of California at Los Angeles, 1955; Master of Business Administration, University Southern California, 1962; Juris Doctor, Northrop University, 1979 California Municipal Treasurer Association; San Diego County ..."
1564480774-5080;https://prabook.com/web/search.html#pageNumber=236&nationality=United%20States&searchBy=text&id=;Matthias William Baldwin;NA;February 10, 1795;1866;70;United States;manufacturer,philanthropist;A toolmaker and jeweler, he began manufacturing hydraulic and bookbinding machinery about 1825. In 1832 he built the locomotive Old Ironsides. He developed tight-fitting steam joints, which allowed high pressures. Baldwin's locomotive works eventually ...
1564480777-5082;https://prabook.com/web/search.html#pageNumber=235&nationality=United%20States&searchBy=text&id=;Lev Lifschutz Loseff;NA;June 15, 1937;March 6, 2009;71;United States;russian educator;Lev Lifschutz Loseff, Russian educator. Book review broadcasts, Voice of America Russian Service, since 1979, Radio Liberty, British Broadcasting Corporation, Radio France. Member American Association Advancement of Slavic Studies, American ...
